study_id,experiment,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,condition,proximity_in_seconds,composite_index_in_seconds,begging_in_seconds,time_in_seconds
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,pini,16,f,partner,orangutan,bimbo_pini,baseline_1,50,0.0,0,50.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,pini,16,f,partner,orangutan,bimbo_pini,baseline_2,40,0.0,0,40.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,pini,16,f,partner,orangutan,bimbo_pini,baseline_3,40,2.0,0,40.0
amici2012aversion,2,food_distribution,2005,1,25,bimbo,24,m,focal_participant,pini,16,f,partner,orangutan,bimbo_pini,equal,93,0.0,0,93.0
amici2012aversion,2,food_distribution,2005,1,26,bimbo,24,m,focal_participant,pini,16,f,partner,orangutan,bimbo_pini,unequal,113,6.0,0,113.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,pini,16,f,partner,orangutan,bimbo_pini,unequal-part_1,40,1.0,0,40.0
amici2012aversion,2,food_distribution,2005,1,29,bimbo,24,m,focal_participant,pini,16,f,partner,orangutan,bimbo_pini,unequal-part_2,49,1.0,0,49.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,bimbo,24,m,partner,orangutan,dokana_bimbo,baseline_1,47,0.0,1,47.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,bimbo,24,m,partner,orangutan,dokana_bimbo,baseline_2,50,0.0,7,50.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,bimbo,24,m,partner,orangutan,dokana_bimbo,baseline_3,36,0.0,2,36.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,bimbo,24,m,partner,orangutan,dokana_bimbo,equal,90,0.0,14,90.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,bimbo,24,m,partner,orangutan,dokana_bimbo,unequal,80,0.0,0,80.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,bimbo,24,m,partner,orangutan,dokana_bimbo,unequal-part_1,38,0.0,3,38.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,bimbo,24,m,partner,orangutan,dokana_bimbo,unequal-part_2,42,0.0,1,42.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,dunja,31,f,partner,orangutan,dokana_dunja,baseline_1,44,0.0,3,44.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,dunja,31,f,partner,orangutan,dokana_dunja,baseline_2,46,1.0,2,46.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,dunja,31,f,partner,orangutan,dokana_dunja,baseline_3,34,0.0,5,34.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,dunja,31,f,partner,orangutan,dokana_dunja,equal,100,4.0,6,100.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,dunja,31,f,partner,orangutan,dokana_dunja,unequal,84,0.0,7,84.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,dunja,31,f,partner,orangutan,dokana_dunja,unequal-part_1,37,0.0,0,37.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,dunja,31,f,partner,orangutan,dokana_dunja,unequal-part_2,40,0.0,0,40.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,padana,7,f,partner,orangutan,dokana_padana,baseline_1,48,0.0,4,48.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,padana,7,f,partner,orangutan,dokana_padana,baseline_2,42,0.0,0,42.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,padana,7,f,partner,orangutan,dokana_padana,baseline_3,44,0.0,2,44.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,padana,7,f,partner,orangutan,dokana_padana,equal,113,1.0,6,113.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,padana,7,f,partner,orangutan,dokana_padana,unequal,85,0.0,16,85.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,padana,7,f,partner,orangutan,dokana_padana,unequal-part_1,42,1.0,8,42.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,padana,7,f,partner,orangutan,dokana_padana,unequal-part_2,43,0.0,2,43.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,pini,16,f,partner,orangutan,dokana_pini,baseline_1,43,0.0,6,43.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,pini,16,f,partner,orangutan,dokana_pini,baseline_2,47,2.0,2,47.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,pini,16,f,partner,orangutan,dokana_pini,baseline_3,73,0.0,0,73.0
amici2012aversion,2,food_distribution,2005,1,26,dokana,15,f,focal_participant,pini,16,f,partner,orangutan,dokana_pini,equal,114,10.0,4,114.0
amici2012aversion,2,food_distribution,2005,1,25,dokana,15,f,focal_participant,pini,16,f,partner,orangutan,dokana_pini,unequal,84,0.0,3,84.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,pini,16,f,partner,orangutan,dokana_pini,unequal-part_1,43,0.0,0,43.0
amici2012aversion,2,food_distribution,2005,1,29,dokana,16,f,focal_participant,pini,16,f,partner,orangutan,dokana_pini,unequal-part_2,95,0.0,2,95.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,bimbo,24,m,partner,orangutan,dunja_bimbo,baseline_1,49,0.0,0,49.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,bimbo,24,m,partner,orangutan,dunja_bimbo,baseline_2,41,0.0,2,41.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,bimbo,24,m,partner,orangutan,dunja_bimbo,baseline_3,40,0.0,5,40.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,bimbo,24,m,partner,orangutan,dunja_bimbo,equal,88,0.0,6,88.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,bimbo,24,m,partner,orangutan,dunja_bimbo,unequal,111,0.0,2,111.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,bimbo,24,m,partner,orangutan,dunja_bimbo,unequal-part_1,43,0.0,0,43.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,bimbo,24,m,partner,orangutan,dunja_bimbo,unequal-part_2,442,0.0,2,42.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,dokana,15,f,partner,orangutan,dunja_dokana,baseline_1,44,0.0,1,44.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,dokana,15,f,partner,orangutan,dunja_dokana,baseline_2,46,0.0,2,46.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,dokana,16,f,partner,orangutan,dunja_dokana,baseline_3,34,0.0,4,34.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,dokana,15,f,partner,orangutan,dunja_dokana,equal,100,0.0,21,100.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,dokana,15,f,partner,orangutan,dunja_dokana,unequal,84,1.0,4,84.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,dokana,16,f,partner,orangutan,dunja_dokana,unequal-part_1,37,0.0,0,37.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,dokana,16,f,partner,orangutan,dunja_dokana,unequal-part_2,40,0.0,10,40.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,padana,7,f,partner,orangutan,dunja_padana,baseline_1,45,0.0,1,45.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,padana,7,f,partner,orangutan,dunja_padana,baseline_2,44,0.0,3,44.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,padana,7,f,partner,orangutan,dunja_padana,baseline_3,40,0.0,4,40.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,padana,7,f,partner,orangutan,dunja_padana,equal,101,0.0,15,101.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,padana,7,f,partner,orangutan,dunja_padana,unequal,94,0.0,4,94.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,padana,7,f,partner,orangutan,dunja_padana,unequal-part_1,44,1.0,4,44.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,padana,7,f,partner,orangutan,dunja_padana,unequal-part_2,44,0.0,9,40.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,pini,16,f,partner,orangutan,dunja_pini,baseline_1,51,0.0,5,51.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,pini,16,f,partner,orangutan,dunja_pini,baseline_2,51,0.0,4,51.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,pini,16,f,partner,orangutan,dunja_pini,baseline_3,54,0.0,0,54.0
amici2012aversion,2,food_distribution,2005,1,26,dunja,31,f,focal_participant,pini,16,f,partner,orangutan,dunja_pini,equal,106,0.0,6,106.0
amici2012aversion,2,food_distribution,2005,1,25,dunja,31,f,focal_participant,pini,16,f,partner,orangutan,dunja_pini,unequal,114,0.0,8,114.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,pini,16,f,partner,orangutan,dunja_pini,unequal-part_1,40,0.0,1,40.0
amici2012aversion,2,food_distribution,2005,1,29,dunja,31,f,focal_participant,pini,16,f,partner,orangutan,dunja_pini,unequal-part_2,38,0.0,9,38.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,bimbo,24,m,partner,orangutan,padana_bimbo,baseline_1,49,1.0,0,49.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,bimbo,24,m,partner,orangutan,padana_bimbo,baseline_2,45,0.0,4,45.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,bimbo,24,m,partner,orangutan,padana_bimbo,baseline_3,41,4.0,3,41.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,bimbo,24,m,partner,orangutan,padana_bimbo,equal,98,2.0,10,98.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,bimbo,24,m,partner,orangutan,padana_bimbo,unequal,111,0.0,0,111.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,bimbo,24,m,partner,orangutan,padana_bimbo,unequal-part_1,42,0.0,0,42.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,bimbo,24,m,partner,orangutan,padana_bimbo,unequal-part_2,37,2.0,5,37.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,dokana,15,f,partner,orangutan,padana_dokana,baseline_1,48,1.0,0,48.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,dokana,15,f,partner,orangutan,padana_dokana,baseline_2,42,3.0,3,42.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,dokana,16,f,partner,orangutan,padana_dokana,baseline_3,44,0.0,3,44.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,dokana,15,f,partner,orangutan,padana_dokana,equal,113,6.0,7,113.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,dokana,15,f,partner,orangutan,padana_dokana,unequal,78,0.0,8,85.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,dokana,16,f,partner,orangutan,padana_dokana,unequal-part_1,42,0.0,0,42.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,dokana,16,f,partner,orangutan,padana_dokana,unequal-part_2,43,0.0,8,43.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,dunja,31,f,partner,orangutan,padana_dunja,baseline_1,45,2.0,1,45.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,dunja,31,f,partner,orangutan,padana_dunja,baseline_2,44,1.0,0,44.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,dunja,31,f,partner,orangutan,padana_dunja,baseline_3,40,0.0,1,40.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,dunja,31,f,partner,orangutan,padana_dunja,equal,101,3.0,0,101.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,dunja,31,f,partner,orangutan,padana_dunja,unequal,92,1.0,0,94.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,dunja,31,f,partner,orangutan,padana_dunja,unequal-part_1,30,6.0,1,44.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,dunja,31,f,partner,orangutan,padana_dunja,unequal-part_2,40,0.0,1,40.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,pini,16,f,partner,orangutan,padana_pini,baseline_1,52,0.0,2,52.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,pini,16,f,partner,orangutan,padana_pini,baseline_2,44,1.0,3,44.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,pini,16,f,partner,orangutan,padana_pini,baseline_3,81,0.0,2,87.0
amici2012aversion,2,food_distribution,2005,1,26,padana,7,f,focal_participant,pini,16,f,partner,orangutan,padana_pini,equal,100,2.0,8,100.0
amici2012aversion,2,food_distribution,2005,1,25,padana,7,f,focal_participant,pini,16,f,partner,orangutan,padana_pini,unequal,84,2.0,14,89.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,pini,16,f,partner,orangutan,padana_pini,unequal-part_1,53,0.0,1,53.0
amici2012aversion,2,food_distribution,2005,1,29,padana,7,f,focal_participant,pini,16,f,partner,orangutan,padana_pini,unequal-part_2,49,2.0,1,49.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,bimbo,24,m,partner,orangutan,pini_bimbo,baseline_1,50,0.0,16,50.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,bimbo,24,m,partner,orangutan,pini_bimbo,baseline_2,40,0.0,7,40.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,bimbo,24,m,partner,orangutan,pini_bimbo,baseline_3,40,0.0,8,40.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,bimbo,24,m,partner,orangutan,pini_bimbo,equal,93,0.0,17,93.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,bimbo,24,m,partner,orangutan,pini_bimbo,unequal,113,0.0,8,113.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,bimbo,24,m,partner,orangutan,pini_bimbo,unequal-part_1,40,0.0,7,40.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,bimbo,24,m,partner,orangutan,pini_bimbo,unequal-part_2,49,0.0,9,49.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,dokana,15,f,partner,orangutan,pini_dokana,baseline_1,43,0.0,18,43.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,dokana,15,f,partner,orangutan,pini_dokana,baseline_2,47,0.0,9,47.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,dokana,16,f,partner,orangutan,pini_dokana,baseline_3,50,0.0,2,73.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,dokana,15,f,partner,orangutan,pini_dokana,equal,114,0.0,2,114.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,dokana,15,f,partner,orangutan,pini_dokana,unequal,84,2.0,32,84.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,dokana,16,f,partner,orangutan,pini_dokana,unequal-part_1,43,0.0,0,43.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,dokana,16,f,partner,orangutan,pini_dokana,unequal-part_2,40,0.0,4,95.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,dunja,31,f,partner,orangutan,pini_dunja,baseline_1,51,0.0,5,51.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,dunja,31,f,partner,orangutan,pini_dunja,baseline_2,45,0.0,0,51.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,dunja,31,f,partner,orangutan,pini_dunja,baseline_3,45,0.0,2,54.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,dunja,31,f,partner,orangutan,pini_dunja,equal,106,0.0,10,106.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,dunja,31,f,partner,orangutan,pini_dunja,unequal,114,0.0,13,114.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,dunja,31,f,partner,orangutan,pini_dunja,unequal-part_1,40,1.0,9,40.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,dunja,31,f,partner,orangutan,pini_dunja,unequal-part_2,38,0.0,0,38.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,padana,7,f,partner,orangutan,pini_padana,baseline_1,52,0.0,15,52.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,padana,7,f,partner,orangutan,pini_padana,baseline_2,44,0.0,4,44.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,padana,7,f,partner,orangutan,pini_padana,baseline_3,52,0.0,4,87.0
amici2012aversion,2,food_distribution,2005,1,26,pini,16,f,focal_participant,padana,7,f,partner,orangutan,pini_padana,equal,100,0.0,12,100.0
amici2012aversion,2,food_distribution,2005,1,25,pini,16,f,focal_participant,padana,7,f,partner,orangutan,pini_padana,unequal,89,1.0,26,89.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,padana,7,f,partner,orangutan,pini_padana,unequal-part_1,53,0.0,0,53.0
amici2012aversion,2,food_distribution,2005,1,29,pini,16,f,focal_participant,padana,7,f,partner,orangutan,pini_padana,unequal-part_2,49,0.0,0,49.0
